URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.221.196.94,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:11,,,,,2,68,237,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.221.196.94,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:13,,,,,3,64,274,,,,,,,,,,,,,,
https://graph.facebook.com/v2.6/185968838439659/activities?advertiser_id=E00218B0-F0BB-45CC-924B-8797938F9F06&advertiser_tracking_enabled=1&anon_id=XZ55607385-68FB-4A10-B64E-82AABFA10893&application_tracking_enabled=1&event=CUSTOM_APP_EVENTS&extinfo=%5B%22i2%22%2C%22swc%22%2C%22531%22%2C%227.1%22%2C%2211.2.5%22%2C%22iPhone10%2C6%22%2C%22en_US%22%2C%22PDT%22%2C%22AT%26T%22%2C375%2C812%2C%223.00%22%2C6%2C60%2C14%2C%22America%5C%2FLos_Angeles%22%5D&format=json&include_headers=false&sdk=ios&url_schemes=%5B%22swc%22%2C%22fb185968838439659%22%5D,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,graph.facebook.com/157.240.11.17,443,,02 Jun 2018 19:29:17,02 Jun 2018 19:29:17,02 Jun 2018 19:29:18,02 Jun 2018 19:29:18,146,,,,5,14,127,20.96875,493.35938,42.48047,,797,1729,,593,16,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.221.196.94,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:19,,,,,5,185,295,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.221.196.94,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:22,,,,,3,145,299,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.221.196.94,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:23,,,,,2,116,272,,,,,,,,,,,,,,
https://production.sweatco.in,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,production.sweatco.in/54.77.16.171,443,,02 Jun 2018 19:29:25,,,02 Jun 2018 19:30:59,93412,12,204,,,,,0.119140625,,,,202,1777,,0,9465,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.243.175.10,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:26,,,,,13,64,235,,,,,,,,,,,,,,
https://api.branch.io,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.140.67,443,,02 Jun 2018 19:29:31,,,02 Jun 2018 19:29:32,1376,2,9,,,,,4.611328,,,,168,1493,,0,4837,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/54.243.175.10,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:31,,,,,3,66,245,,,,,,,,,,,,,,
https://app-measurement.com/a,COMPLETE,204,https,POST,image/gif,198.18.72.253/198.18.72.253,0,app-measurement.com/172.217.164.110,443,,02 Jun 2018 19:29:31,02 Jun 2018 19:29:31,02 Jun 2018 19:29:31,02 Jun 2018 19:29:31,169,2,8,82,5,5,67,6.899414,176.95312,56.25,,293,613,,288,,34.7%,
https://api.amplitude.com/,COMPLETE,200,https,POST,,198.18.72.253/198.18.72.253,0,api.amplitude.com/54.148.136.199,443,,02 Jun 2018 19:29:33,02 Jun 2018 19:29:33,02 Jun 2018 19:29:33,02 Jun 2018 19:29:33,119,,,,8,11,100,47.793945,679.8096,22.637695,,267,5302,,248,7,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:33,,,,,5,63,235,,,,,,,,,,,,,,
https://api.branch.io,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.140.67,443,,02 Jun 2018 19:29:34,,,02 Jun 2018 19:29:36,2274,1,7,,,,,2.9648438,,,,168,1632,,0,5106,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:34,,,,,2,63,236,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:37,,,,,4,140,277,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:38,,,,,3,64,233,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:39,,,,,3,78,328,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:39,,,,,3,65,240,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:40,,,,,3,63,232,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:41,,,,,3,155,240,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:43,,,,,3,150,298,,,,,,,,,,,,,,
https://graph.facebook.com/v2.6/185968838439659/activities?advertiser_id=E00218B0-F0BB-45CC-924B-8797938F9F06&advertiser_tracking_enabled=1&anon_id=XZ55607385-68FB-4A10-B64E-82AABFA10893&application_tracking_enabled=1&event=CUSTOM_APP_EVENTS&extinfo=%5B%22i2%22%2C%22swc%22%2C%22531%22%2C%227.1%22%2C%2211.2.5%22%2C%22iPhone10%2C6%22%2C%22en_US%22%2C%22PDT%22%2C%22AT%26T%22%2C375%2C812%2C%223.00%22%2C6%2C60%2C14%2C%22America%5C%2FLos_Angeles%22%5D&format=json&include_headers=false&sdk=ios&url_schemes=%5B%22swc%22%2C%22fb185968838439659%22%5D,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,graph.facebook.com/157.240.11.17,443,,02 Jun 2018 19:29:47,02 Jun 2018 19:29:47,02 Jun 2018 19:29:48,02 Jun 2018 19:29:48,194,,,,6,12,176,17.089844,453.4502,49.560547,,797,1989,,593,16,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:48,,,,,3,119,272,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:52,,,,,6,171,305,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:29:57,,,,,3,110,279,,,,,,,,,,,,,,
https://cloudconfig.googleapis.com/config,COMPLETE,200,https,POST,application/x-protobuffer,198.18.72.253/198.18.72.253,0,cloudconfig.googleapis.com/216.58.195.74,443,,02 Jun 2018 19:30:00,02 Jun 2018 19:30:00,02 Jun 2018 19:30:00,02 Jun 2018 19:30:00,288,11,6,85,8,101,77,10.979492,138.42773,20.342773,,273,861,,432,1672,,-29.5%
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:01,,,,,2,70,236,,,,,,,,,,,,,,
https://graph.facebook.com/v2.6/185968838439659/activities?advertiser_id=E00218B0-F0BB-45CC-924B-8797938F9F06&advertiser_tracking_enabled=1&anon_id=XZ55607385-68FB-4A10-B64E-82AABFA10893&application_tracking_enabled=1&event=CUSTOM_APP_EVENTS&extinfo=%5B%22i2%22%2C%22swc%22%2C%22531%22%2C%227.1%22%2C%2211.2.5%22%2C%22iPhone10%2C6%22%2C%22en_US%22%2C%22PDT%22%2C%22AT%26T%22%2C375%2C812%2C%223.00%22%2C6%2C60%2C14%2C%22America%5C%2FLos_Angeles%22%5D&format=json&include_headers=false&sdk=ios&url_schemes=%5B%22swc%22%2C%22fb185968838439659%22%5D,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,graph.facebook.com/157.240.11.17,443,,02 Jun 2018 19:30:02,02 Jun 2018 19:30:02,02 Jun 2018 19:30:03,02 Jun 2018 19:30:03,235,,,,5,13,217,13.006836,492.3828,45.748047,,797,1724,,593,16,,
https://api.amplitude.com/,COMPLETE,200,https,POST,,198.18.72.253/198.18.72.253,0,api.amplitude.com/54.148.136.199,443,,02 Jun 2018 19:30:04,02 Jun 2018 19:30:04,02 Jun 2018 19:30:04,02 Jun 2018 19:30:04,92,,,,11,9,72,160.07129,1316.1396,27.668945,,268,14557,,248,7,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:06,,,,,3,118,283,,,,,,,,,,,,,,
10.31.73.239:7000,COMPLETE,0,,,,,0,10.31.73.239/10.31.73.239,7000,,02 Jun 2018 19:30:08,02 Jun 2018 19:30:08,02 Jun 2018 19:30:08,02 Jun 2018 19:30:08,36,,14,,0,0,22,32.904297,0.0,0.0,,,41,,,1172,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:09,,,,,3,154,279,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:10,,,,,3,66,328,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:15,,,,,5,151,272,,,,,,,,,,,,,,
https://graph.facebook.com/v2.6/185968838439659/activities?advertiser_id=E00218B0-F0BB-45CC-924B-8797938F9F06&advertiser_tracking_enabled=1&anon_id=XZ55607385-68FB-4A10-B64E-82AABFA10893&application_tracking_enabled=1&event=CUSTOM_APP_EVENTS&extinfo=%5B%22i2%22%2C%22swc%22%2C%22531%22%2C%227.1%22%2C%2211.2.5%22%2C%22iPhone10%2C6%22%2C%22en_US%22%2C%22PDT%22%2C%22AT%26T%22%2C375%2C812%2C%223.00%22%2C6%2C60%2C14%2C%22America%5C%2FLos_Angeles%22%5D&format=json&include_headers=false&sdk=ios&url_schemes=%5B%22swc%22%2C%22fb185968838439659%22%5D,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,graph.facebook.com/157.240.11.17,443,,02 Jun 2018 19:30:17,02 Jun 2018 19:30:17,02 Jun 2018 19:30:18,02 Jun 2018 19:30:18,203,,,,6,18,179,14.619141,395.5078,33.04004,,797,1633,,593,16,,
https://api.branch.io,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.140.67,443,,02 Jun 2018 19:30:24,,,02 Jun 2018 19:30:26,1797,12,8,,,,,3.53125,,,,168,1493,,0,4838,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:24,,,,,3,65,237,,,,,,,,,,,,,,
https://app-measurement.com/a,COMPLETE,204,https,POST,image/gif,198.18.72.253/198.18.72.253,0,app-measurement.com/172.217.164.110,443,,02 Jun 2018 19:30:25,02 Jun 2018 19:30:25,02 Jun 2018 19:30:25,02 Jun 2018 19:30:25,172,1,6,78,6,7,74,9.469727,224.60938,40.177734,,294,1086,,288,,55.4%,
https://api.kiip.me,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.kiip.me/54.82.121.208,443,,02 Jun 2018 19:30:26,,,02 Jun 2018 19:30:58,32108,13,138,,,,,0.07421875,,,,164,1876,,0,432,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/50.19.232.139,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:27,,,,,7,128,281,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:32,,,,,16,187,310,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:39,,,,,7,71,304,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:42,,,,,7,71,303,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:43,,,,,3,63,242,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:43,,,,,5,64,295,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:46,,,,,7,71,292,,,,,,,,,,,,,,
https://api.kiip.me,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.kiip.me/54.82.121.208,443,,02 Jun 2018 19:30:59,,,02 Jun 2018 19:31:02,3249,5,68,,,,,1.2265625,,,,164,3366,,0,553,,
https://p21-buy.itunes.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,p21-buy.itunes.apple.com/17.154.66.74,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:59,,,,,4,6,628,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:30:59,,,,,3,615,302,,,,,,,,,,,,,,
https://api.branch.io/v1/open,COMPLETE,200,https,POST,application/json,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.140.67,443,,02 Jun 2018 19:31:00,02 Jun 2018 19:31:00,02 Jun 2018 19:31:00,02 Jun 2018 19:31:00,469,6,7,77,4,9,366,3.6035156,266.35742,69.444336,,252,839,,391,249,,
https://app-measurement.com/a,COMPLETE,204,https,POST,image/gif,198.18.72.253/198.18.72.253,0,app-measurement.com/172.217.164.110,443,,02 Jun 2018 19:31:00,02 Jun 2018 19:31:00,02 Jun 2018 19:31:00,02 Jun 2018 19:31:00,238,1,16,133,5,6,77,6.1210938,235.15625,46.875,,293,911,,288,,53.9%,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:01,,,,,10,71,247,,,,,,,,,,,,,,
https://ads.api.vungle.com/config,COMPLETE,200,https,POST,application/json,198.18.72.253/198.18.72.253,0,ads.api.vungle.com/23.213.102.211,443,,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,231,11,13,61,14,9,123,8.010742,75.89258,87.56445,,282,806,,240,567,,55.3%
https://api.amplitude.com/,COMPLETE,200,https,POST,,198.18.72.253/198.18.72.253,0,api.amplitude.com/52.40.78.111,443,,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,819,8,36,676,17,9,73,4.576172,205.82422,27.668945,,267,3316,,248,7,,
https://production.sweatco.in/api/v2/users/me.json,COMPLETE,200,https,GET,application/json; charset=utf-8,198.18.72.253/198.18.72.253,0,production.sweatco.in/52.213.150.178,443,,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,1499,12,702,589,1,11,184,1.140625,496.09375,110.43945,,508,,,385,859,,60.6%
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:01,,,,,9,66,234,,,,,,,,,,,,,,
https://production.sweatco.in/api/v2/history_pedometer_steps.json,COMPLETE,200,https,POST,application/json; charset=utf-8,198.18.72.253/198.18.72.253,0,production.sweatco.in/52.213.150.178,443,,02 Jun 2018 19:31:01,02 Jun 2018 19:31:01,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,422,,,,4,18,400,4.720703,191.16211,68.19629,,609,174,,385,872,,60.3%
https://production.sweatco.in/api/v2/user_invites/stats.json,COMPLETE,200,https,GET,application/json; charset=utf-8,198.18.72.253/198.18.72.253,0,production.sweatco.in/52.213.150.178,443,,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,987,2,156,539,2,42,246,1.0087891,252.92969,11.671875,,518,,,385,117,,-2.6%
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:02,,,,,3,65,241,,,,,,,,,,,,,,
https://configuration.apple.com/configurations/pep/config/geo/networkDefaults-ios-11.0.plist,COMPLETE,200,https,GET,text/xml,198.18.72.253/198.18.72.253,0,configuration.apple.com/173.223.63.160,443,,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,02 Jun 2018 19:31:02,91,5,5,62,2,10,7,47.0459,141.60156,399.8047,,290,,,329,3765,,
https://settings.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,settings.crashlytics.com/50.16.250.66,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:06,,,,,20,79,295,,,,,,,,,,,,,,
https://p21-buy.itunes.apple.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,p21-buy.itunes.apple.com/17.154.66.74,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:06,,,,,6,6,36,,,,,,,,,,,,,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:06,,,,,3,65,244,,,,,,,,,,,,,,
https://api.amplitude.com/,COMPLETE,200,https,POST,,198.18.72.253/198.18.72.253,0,api.amplitude.com/52.40.78.111,443,,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,264,3,27,126,15,7,86,36.23633,621.1582,35.57422,,267,9274,,248,7,,
https://z.moatads.com/KIIP/ios/d590ee2/status.json?ts=549685866499&v=3.4.1,COMPLETE,200,https,GET,application/octet-stream,198.18.72.253/198.18.72.253,0,z.moatads.com/23.217.105.62,443,,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,204,4,25,130,2,16,27,3.1064453,118.65234,24.780273,,243,,,394,12,,
https://api.kiip.me,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,api.kiip.me/54.82.121.208,443,,02 Jun 2018 19:31:06,,,02 Jun 2018 19:31:40,33437,2,78,,,,,0.21875,,,,164,1877,,0,5463,,
https://play.googleapis.com/log,COMPLETE,200,https,POST,text/plain; charset=UTF-8,198.18.72.253/198.18.72.253,0,play.googleapis.com/216.58.195.74,443,,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,02 Jun 2018 19:31:06,02 Jun 2018 19:31:08,1771,4,20,85,8,1587,67,0.6542969,62.98828,0.41308594,,295,221,,306,366,-7.3%,-330.6%
https://firebasedynamiclinks-ipv6.googleapis.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,,443,com.xk72.proxy.ProxyException: Name lookup failed: firebasedynamiclinks-ipv6.googleapis.com,02 Jun 2018 19:31:08,,,,,,,,,,,,,,,,,,,,,
https://firebasedynamiclinks-ipv4.googleapis.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,firebasedynamiclinks-ipv4.googleapis.com/172.217.6.42,443,,02 Jun 2018 19:31:08,,,02 Jun 2018 19:35:09,241582,26,24,,,,,0.020507812,,,,222,1176,,0,3695,,
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:08,,,,,8,86,237,,,,,,,,,,,,,,
https://ads.tapdaq.com/v3/launch,COMPLETE,200,https,POST,application/json,198.18.72.253/198.18.72.253,0,ads.tapdaq.com/104.20.1.59,443,,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,525,14,21,78,8,32,372,5.388672,211.66992,35.49121,,475,1259,,314,849,,61.5%
https://graph.facebook.com/v2.6/185968838439659/activities?advertiser_id=E00218B0-F0BB-45CC-924B-8797938F9F06&advertiser_tracking_enabled=1&anon_id=XZ55607385-68FB-4A10-B64E-82AABFA10893&application_tracking_enabled=1&event=DEFERRED_APP_LINK&extinfo=%5B%22i2%22%2C%22swc%22%2C%22531%22%2C%227.1%22%2C%2211.2.5%22%2C%22iPhone10%2C6%22%2C%22en_US%22%2C%22PDT%22%2C%22AT%26T%22%2C375%2C812%2C%223.00%22%2C6%2C60%2C13%2C%22America%5C%2FLos_Angeles%22%5D&format=json&include_headers=false&sdk=ios&url_schemes=%5B%22swc%22%2C%22fb185968838439659%22%5D,COMPLETE,200,https,POST,application/json; charset=UTF-8,198.18.72.253/198.18.72.253,0,graph.facebook.com/157.240.11.17,443,,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,1791,19,22,1402,241,8,99,1.4755859,8.500977,74.34082,,797,1301,,593,16,,
https://z.moatads.com/VNG/ios/70d8699/status.json?ts=549685866513&v=3.1.3,COMPLETE,200,https,GET,application/octet-stream,198.18.72.253/198.18.72.253,0,z.moatads.com/23.217.105.62,443,,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,1516,2,30,1436,2,18,28,0.4169922,118.16406,22.026367,,242,,,394,12,,
https://ads.api.vungle.com/config,COMPLETE,200,https,POST,application/json,198.18.72.253/198.18.72.253,0,ads.api.vungle.com/23.213.102.211,443,,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,02 Jun 2018 19:31:08,218,7,12,69,7,7,116,8.488281,151.78516,112.58301,,282,806,,240,567,,55.3%
https://play.googleapis.com/log,COMPLETE,200,https,POST,text/plain; charset=UTF-8,198.18.72.253/198.18.72.253,0,play.googleapis.com/216.58.195.74,443,,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,207,2,6,86,6,40,67,5.2734375,86.09961,14.379883,,295,234,,306,283,-7.8%,-232.9%
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:09,,,,,5,63,241,,,,,,,,,,,,,,
https://api.branch.io/v1/open,COMPLETE,200,https,POST,application/json,198.18.72.253/198.18.72.253,0,api.branch.io/54.192.140.67,443,,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,166,1,6,59,5,9,86,9.923828,204.49219,69.444336,,252,795,,391,249,,
https://production.sweatco.in/api/v2/users/me.json,COMPLETE,200,https,GET,application/json; charset=utf-8,198.18.72.253/198.18.72.253,0,production.sweatco.in/52.213.150.178,443,,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,02 Jun 2018 19:31:09,2164,2,1392,564,4,14,188,0.7939453,124.02344,87.33203,,508,,,385,867,,60.4%
https://e.crashlytics.com,EXCEPTION,0,https,CONNECT,,198.18.72.253/198.18.72.253,0,e.crashlytics.com/23.21.194.149,443,com.xk72.proxy.ProxyException: EOF,02 Jun 2018 19:31:09,,,,,3,78,278,,,,,,,,,,,,,,
https://d.applovin.com,COMPLETE,-1,https,CONNECT,,198.18.72.253/198.18.72.253,0,d.applovin.com/104.68.116.141,443,,02 Jun 2018 19:31:09,,,02 Jun 2018 19:31:42,32599,8,10,,,,,0.17285156,,,,170,1491,,0,4135,,
https://production.sweatco.in/api/v2/history_pedometer_steps.json,COMPLETE,200,https,POST,application/json; charset=utf-8,198.18.72.253/198.18.72.253,0,production.sweatco.in/52.213.150.178,443,,02 Jun 2018 19:31:10,02 Jun 2018 19:31:10,02 Jun 2018 19:31:10,02 Jun 2018 19:31:10,418,,,,9,27,382,4.765625,84.96094,45.463867,,609,174,,385,872,,60.3%
